agent_id,from_origin_node_id,to_destination_node_id,departure_time_interval_no,PCE
2100,650,610,1500.0,1
2101,132,224,11474.0,1
2102,261,352,1391.0,1
2103,5,96,6649.0,1
2104,650,610,11535.0,1
2105,389,352,1415.0,1
2106,390,610,6632.0,1
2107,261,481,11433.0,1
2108,133,353,1373.0,1
2109,261,481,6636.0,1
2110,390,610,11451.0,1
2111,519,610,1420.0,1
2112,3,224,11459.0,1
2113,389,480,1422.0,1
2114,133,224,6658.0,1
2115,5,96,11418.0,1
2116,519,690,1437.0,1
2117,262,481,6644.0,1
2118,519,610,11464.0,1
2119,133,224,1393.0,1
2120,389,481,6638.0,1
2121,389,352,11439.0,1
2122,518,610,1428.0,1
2123,133,96,6663.0,1
2124,650,481,11565.0,1
2125,5,96,1354.0,1
2126,390,480,6646.0,1
2127,133,224,11491.0,1
2128,261,352,1411.0,1
2129,5,96,6661.0,1
2130,5,96,11429.0,1
2131,389,480,1433.0,1
2132,261,353,6654.0,1
2133,650,610,11589.0,1
2134,5,96,1359.0,1
2135,518,610,6657.0,1
2136,649,352,11597.0,1
2137,261,352,1418.0,1
2138,5,96,6669.0,1
2139,389,480,11465.0,1
2140,650,481,1518.0,1
2141,133,224,6676.0,1
2142,131,224,11491.0,1
2143,133,224,1402.0,1
2144,518,691,6665.0,1
2145,5,96,11437.0,1
2146,389,610,1446.0,1
2147,262,352,11448.0,1
2148,5,96,1371.0,1
2149,258,224,6652.0,1
2150,650,480,11616.0,1
2151,261,353,1432.0,1
2152,388,481,6648.0,1
2153,261,224,11454.0,1
2154,133,353,1414.0,1
2155,388,610,11472.0,1
2156,389,481,1455.0,1
2157,133,224,11505.0,1
2158,518,610,1448.0,1
2159,133,96,6693.0,1
2160,5,96,11449.0,1
2161,133,224,1427.0,1
2162,261,224,6678.0,1
2163,519,690,11479.0,1
2164,5,96,1397.0,1
2165,261,480,6670.0,1
2166,650,224,11573.0,1
2167,389,480,1465.0,1
2168,519,610,6682.0,1
2169,519,352,11501.0,1
2170,261,481,1452.0,1
2171,261,352,6686.0,1
2172,5,96,11460.0,1
2173,133,224,1436.0,1
2174,262,352,11466.0,1
2175,5,96,1405.0,1
2176,390,481,6682.0,1
2177,389,480,11494.0,1
2178,133,353,1456.0,1
2179,519,610,6695.0,1
2180,519,610,11496.0,1
2181,261,352,1459.0,1
2182,5,96,6695.0,1
2183,133,224,11526.0,1
2184,519,610,1463.0,1
2185,389,352,6690.0,1
2186,5,96,11487.0,1
2187,133,96,1469.0,1
2188,261,224,6697.0,1
2189,389,224,11502.0,1
2190,261,352,1470.0,1
2191,519,609,6704.0,1
2192,5,96,11495.0,1
2193,391,610,1486.0,1
2194,389,224,6700.0,1
2195,133,224,11535.0,1
2196,650,480,1553.0,1
2197,133,96,6704.0,1
2198,261,224,11480.0,1
2199,5,96,1418.0,1
2200,389,480,6710.0,1
2201,519,481,11508.0,1
2202,5,96,1452.0,1
2203,519,609,6716.0,1
2204,650,610,11665.0,1
2205,261,481,1488.0,1
2206,133,224,6716.0,1
2207,519,610,11518.0,1
2208,133,224,1486.0,1
2209,5,224,6710.0,1
2210,5,96,11501.0,1
2211,389,610,1502.0,1
2212,133,224,11548.0,1
2213,518,610,1492.0,1
2214,5,96,6718.0,1
2215,389,480,11525.0,1
2216,261,352,1493.0,1
2217,133,224,6724.0,1
2218,519,610,11537.0,1
2219,5,96,1472.0,1
2220,5,96,11525.0,1
2221,132,352,1503.0,1
2222,390,353,6724.0,1
2223,133,224,11554.0,1
2224,133,353,1496.0,1
2225,263,352,11516.0,1
2226,390,610,1516.0,1
2227,389,610,11533.0,1
2228,5,96,1485.0,1
2229,133,352,6740.0,1
2230,519,610,11545.0,1
2231,518,610,1506.0,1
2232,5,96,6726.0,1
2233,650,610,11714.0,1
2234,133,96,1518.0,1
2235,263,610,6725.0,1
2236,5,96,11532.0,1
2237,5,96,1498.0,1
2238,390,481,11546.0,1
2239,519,690,1529.0,1
2240,133,224,6751.0,1
2241,519,610,11551.0,1
2242,261,352,1515.0,1
2243,519,610,6740.0,1
2244,133,224,11562.0,1
2245,389,610,1536.0,1
2246,261,352,11526.0,1
2247,261,352,1523.0,1
2248,389,481,6739.0,1
2249,650,610,11724.0,1
2250,519,609,1541.0,1
2251,5,96,6736.0,1
2252,5,96,11543.0,1
2253,5,96,1510.0,1
2254,261,352,6731.0,1
2255,133,224,11568.0,1
2256,133,224,1529.0,1
2257,389,610,6746.0,1
2258,261,352,11538.0,1
2259,519,610,1551.0,1
2260,650,480,11732.0,1
2261,389,610,1549.0,1
2262,519,690,11568.0,1
2263,5,96,1527.0,1
2264,519,610,6746.0,1
2265,519,610,11562.0,1
2266,261,352,1532.0,1
2267,261,353,6740.0,1
2268,133,224,11576.0,1
2269,389,481,1556.0,1
2270,133,353,6760.0,1
2271,261,352,11557.0,1
2272,133,353,1546.0,1
2273,519,690,6755.0,1
2274,5,96,11554.0,1
2275,261,353,1544.0,1
2276,5,96,6753.0,1
2277,133,224,11583.0,1
2278,518,610,1560.0,1
2279,133,224,6767.0,1
2280,518,610,11574.0,1
2281,5,96,1553.0,1
2282,519,610,6763.0,1
2283,261,352,11584.0,1
2284,519,609,1568.0,1
2285,389,480,6758.0,1
2286,390,610,11556.0,1
2287,261,352,1555.0,1
2288,133,224,6772.0,1
2289,389,481,11563.0,1
2290,389,610,1567.0,1
2291,261,352,11597.0,1
2292,133,224,1562.0,1
2293,519,610,6769.0,1
2294,131,224,11601.0,1
2295,389,480,1575.0,1
2296,5,96,6766.0,1
2297,5,96,11566.0,1
2298,5,96,1568.0,1
2299,261,224,6761.0,1
2300,650,610,11820.0,1
2301,261,96,1563.0,1
2302,261,224,11605.0,1
2303,133,96,1571.0,1
2304,650,610,11825.0,1
2305,5,96,1578.0,1
2306,5,96,6774.0,1
2307,388,610,11570.0,1
2308,389,610,1588.0,1
2309,5,96,6783.0,1
2310,5,96,11575.0,1
2311,519,610,1591.0,1
2312,133,224,6795.0,1
2313,519,96,11588.0,1
2314,5,96,1590.0,1
2315,261,352,6779.0,1
2316,650,352,11840.0,1
2317,133,224,1585.0,1
2318,519,609,6791.0,1
2319,5,96,11582.0,1
2320,261,352,1587.0,1
2321,5,96,6792.0,1
2322,261,352,11621.0,1
2323,519,610,1601.0,1
2324,390,610,11591.0,1
2325,261,353,1597.0,1
2326,131,224,6807.0,1
2327,519,690,11669.0,1
2328,133,224,1595.0,1
2329,261,353,6788.0,1
2330,4,96,11586.0,1
2331,389,480,1598.0,1
2332,518,481,6798.0,1
2333,519,610,11629.0,1
2334,519,610,1609.0,1
2335,389,480,11601.0,1
2336,519,690,1620.0,1
2337,3,96,6791.0,1
2338,261,352,11637.0,1
2339,5,96,1608.0,1
2340,261,352,6795.0,1
2341,519,610,11602.0,1
2342,133,353,1600.0,1
2343,390,610,6802.0,1
2344,5,96,11604.0,1
2345,518,610,1625.0,1
2346,133,224,11622.0,1
2347,5,96,1619.0,1
2348,519,610,6807.0,1
2349,650,610,11879.0,1
2350,133,224,1608.0,1
2351,133,224,6819.0,1
2352,259,352,11642.0,1
2353,389,610,1610.0,1
2354,262,352,6803.0,1
2355,519,610,11644.0,1
2356,261,352,1613.0,1
2357,389,610,6810.0,1
2358,650,610,11888.0,1
2359,5,96,1629.0,1
2360,133,224,11630.0,1
2361,261,352,1620.0,1
2362,390,610,6815.0,1
2363,5,96,11615.0,1
2364,389,480,1620.0,1
2365,650,610,11899.0,1
2366,133,224,1618.0,1
2367,5,96,6808.0,1
2368,261,352,11665.0,1
2369,519,609,1637.0,1
2370,261,352,6809.0,1
2371,517,352,11612.0,1
2372,5,96,1641.0,1
2373,133,224,6824.0,1
2374,519,610,11653.0,1
2375,389,480,1633.0,1
2376,519,690,6818.0,1
2377,133,224,11641.0,1
2378,133,224,1631.0,1
2379,3,224,6807.0,1
2380,519,610,11661.0,1
2381,261,352,1637.0,1
2382,262,610,6816.0,1
2383,389,610,11611.0,1
2384,5,96,1650.0,1
2385,261,224,6824.0,1
2386,261,352,11685.0,1
2387,519,609,1649.0,1
2388,649,610,6890.0,1
2389,5,96,11639.0,1
2390,389,353,1646.0,1
2391,518,481,6839.0,1
2392,261,352,11698.0,1
2393,261,224,1646.0,1
2394,518,353,6845.0,1
2395,650,610,11920.0,1
2396,5,96,1660.0,1
2397,519,610,11687.0,1
2398,133,352,1642.0,1
2399,133,224,6832.0,1
2400,390,610,11624.0,1
2401,389,481,1653.0,1
2402,3,96,6822.0,1
2403,133,224,11666.0,1
2404,261,352,1656.0,1
2405,261,481,11707.0,1
2406,133,353,1652.0,1
2407,133,96,6853.0,1
2408,5,96,11683.0,1
2409,389,480,1660.0,1
2410,518,610,6832.0,1
2411,517,610,11689.0,1
2412,5,96,1672.0,1
2413,261,352,6840.0,1
2414,133,224,11679.0,1
2415,133,224,1659.0,1
2416,538,352,6898.0,1
2417,261,352,11722.0,1
2418,261,481,1664.0,1
2419,5,96,6839.0,1
2420,389,610,11637.0,1
2421,519,609,1669.0,1
2422,133,224,6845.0,1
2423,518,610,11705.0,1
2424,519,610,1675.0,1
2425,133,224,11693.0,1
2426,261,481,1672.0,1
2427,5,96,11701.0,1
2428,389,481,1672.0,1
2429,650,352,11958.0,1
2430,5,96,1681.0,1
2431,650,481,6907.0,1
2432,387,610,11636.0,1
2433,133,224,1670.0,1
2434,5,96,6844.0,1
2435,261,352,11735.0,1
2436,519,610,1680.0,1
2437,389,480,6842.0,1
2438,133,224,11705.0,1
2439,261,481,1681.0,1
2440,133,224,6851.0,1
2441,5,96,11711.0,1
2442,519,610,1687.0,1
2443,261,352,6853.0,1
2444,261,353,11743.0,1
2445,390,610,1685.0,1
2446,519,610,6856.0,1
2447,519,690,11724.0,1
2448,5,96,1695.0,1
2449,5,96,6851.0,1
2450,5,96,11729.0,1
2451,133,224,1681.0,1
2452,133,224,11718.0,1
2453,261,481,1689.0,1
2454,389,352,11655.0,1
2455,5,96,1700.0,1
2456,133,224,6860.0,1
2457,390,352,11666.0,1
2458,518,610,1697.0,1
2459,5,96,6862.0,1
2460,519,610,11741.0,1
2461,261,481,1697.0,1
2462,261,481,6860.0,1
2463,5,224,11745.0,1
2464,389,610,1696.0,1
2465,389,610,6857.0,1
2466,133,224,11731.0,1
2467,133,224,1694.0,1
2468,260,352,11753.0,1
2469,390,353,1703.0,1
2470,389,481,6864.0,1
2471,389,480,11674.0,1
2472,519,609,1708.0,1
2473,519,609,6873.0,1
2474,132,224,11735.0,1
2475,518,610,1722.0,1
2476,5,96,6869.0,1
2477,519,610,11768.0,1
2478,261,352,1700.0,1
2479,133,224,6870.0,1
2480,650,610,11990.0,1
2481,519,610,1715.0,1
2482,519,610,6882.0,1
2483,650,224,11983.0,1
2484,650,610,1771.0,1
2485,5,96,11758.0,1
2486,5,95,1715.0,1
2487,261,353,6877.0,1
2488,390,610,11692.0,1
2489,133,353,1703.0,1
2490,261,352,11773.0,1
2491,261,481,1704.0,1
2492,518,690,6883.0,1
2493,5,96,11769.0,1
2494,133,224,1711.0,1
2495,5,96,6877.0,1
2496,519,610,11784.0,1
2497,133,96,1723.0,1
2498,261,352,11800.0,1
2499,391,610,1721.0,1
2500,5,96,6890.0,1
2501,133,224,11780.0,1
2502,261,352,1717.0,1
2503,261,481,11816.0,1
2504,519,610,1734.0,1
2505,390,610,11725.0,1
2506,390,352,1734.0,1
2507,518,610,6892.0,1
2508,519,610,11821.0,1
2509,5,96,1728.0,1
2510,261,352,6892.0,1
2511,650,480,12036.0,1
2512,133,224,1736.0,1
2513,5,96,6896.0,1
2514,261,352,11827.0,1
2515,261,610,1730.0,1
2516,133,224,6891.0,1
2517,390,480,11751.0,1
2518,389,352,1741.0,1
2519,389,481,6893.0,1
2520,519,610,11835.0,1
2521,261,481,1736.0,1
2522,133,224,11801.0,1
2523,518,610,1750.0,1
2524,650,610,6954.0,1
2525,5,96,11819.0,1
2526,5,96,1740.0,1
2527,650,481,12049.0,1
2528,261,481,1745.0,1
2529,133,224,6899.0,1
2530,650,610,12014.0,1
2531,518,610,1759.0,1
2532,261,352,6903.0,1
2533,5,96,11825.0,1
2534,5,96,1753.0,1
2535,390,480,6901.0,1
2536,390,481,11772.0,1
2537,389,481,1756.0,1
2538,519,610,6903.0,1
2539,133,224,11821.0,1
2540,133,224,1755.0,1
2541,261,352,11857.0,1
2542,261,353,1755.0,1
2543,389,480,6906.0,1
2544,519,610,11847.0,1
2545,518,610,1769.0,1
2546,519,690,11925.0,1
2547,133,224,1759.0,1
2548,5,96,6912.0,1
2549,5,96,11847.0,1
2550,5,96,1767.0,1
2551,261,352,6912.0,1
2552,261,352,11872.0,1
2553,389,480,1763.0,1
2554,133,224,6912.0,1
2555,519,610,11857.0,1
2556,518,609,1780.0,1
2557,519,610,6914.0,1
2558,131,224,11813.0,1
2559,261,353,1764.0,1
2560,133,224,6920.0,1
2561,261,352,11886.0,1
2562,390,480,1769.0,1
2563,5,96,6919.0,1
2564,519,610,11871.0,1
2565,519,610,1789.0,1
2566,261,224,6931.0,1
2567,388,480,11811.0,1
2568,133,224,1767.0,1
2569,261,352,6926.0,1
2570,517,610,11872.0,1
2571,389,352,1790.0,1
2572,650,609,6982.0,1
2573,133,96,11891.0,1
2574,133,225,1775.0,1
2575,5,96,6926.0,1
2576,261,353,11916.0,1
2577,5,96,1774.0,1
2578,5,96,6941.0,1
2579,133,225,11915.0,1
2580,519,610,1798.0,1
2581,390,481,11884.0,1
2582,389,352,1779.0,1
2583,519,610,11912.0,1
2584,5,96,1791.0,1
2585,5,484,11890.0,1
2586,539,610,1863.0,1
2587,260,352,11937.0,1
2588,650,481,1879.0,1
2589,389,610,6936.0,1
2590,390,394,11909.0,1
2591,390,480,1802.0,1
2592,133,224,1795.0,1
2593,133,224,6944.0,1
2594,5,96,1785.0,1
2595,518,610,1817.0,1
2596,261,352,6959.0,1
2597,518,610,1813.0,1
2598,519,610,1827.0,1
2599,389,352,6959.0,1
2600,650,353,1890.0,1
2601,389,481,6953.0,1
2602,134,481,1788.0,1
2603,650,610,7019.0,1
2604,389,481,1814.0,1
2605,389,480,1820.0,1
2606,2,96,6960.0,1
2607,5,96,1800.0,1
2608,133,224,6961.0,1
2609,133,224,1809.0,1
2610,389,352,6964.0,1
2611,133,224,1799.0,1
2612,519,691,6967.0,1
2613,261,352,1797.0,1
2614,650,352,7030.0,1
2615,389,481,1828.0,1
2616,389,480,6974.0,1
2617,650,609,1903.0,1
2618,5,96,6982.0,1
2619,133,224,1815.0,1
2620,518,610,1837.0,1
2621,5,96,1810.0,1
2622,133,224,6976.0,1
2623,650,480,1919.0,1
2624,389,481,6982.0,1
2625,261,352,1810.0,1
2626,132,96,6979.0,1
2627,389,481,1838.0,1
2628,519,610,6985.0,1
2629,518,610,1847.0,1
2630,261,610,6987.0,1
2631,133,224,1821.0,1
2632,389,610,6991.0,1
2633,262,353,1818.0,1
2634,261,352,6998.0,1
2635,5,96,1820.0,1
2636,649,224,7042.0,1
2637,518,610,1857.0,1
2638,261,481,7009.0,1
2639,389,481,1846.0,1
2640,133,224,7010.0,1
2641,133,224,1832.0,1
2642,5,96,7002.0,1
2643,519,689,1873.0,1
2644,261,352,1824.0,1
2645,389,481,7000.0,1
2646,519,610,1866.0,1
2647,519,610,7001.0,1
2648,390,480,1858.0,1
2649,261,96,7018.0,1
2650,5,96,1827.0,1
2651,133,224,1839.0,1
2652,518,480,1882.0,1
2653,261,352,1832.0,1
2654,133,224,7021.0,1
2655,5,96,1838.0,1
2656,5,96,7012.0,1
2657,650,352,1945.0,1
2658,389,352,7012.0,1
2659,261,352,1846.0,1
2660,389,352,7005.0,1
2661,133,224,1855.0,1
2662,390,480,1879.0,1
2663,133,224,7040.0,1
2664,520,690,1898.0,1
2665,261,352,7043.0,1
2666,261,224,1841.0,1
2667,519,610,7026.0,1
2668,133,96,1846.0,1
2669,519,689,7048.0,1
2670,261,352,1862.0,1
2671,389,480,7036.0,1
2672,389,481,1887.0,1
2673,5,96,7036.0,1
2674,518,610,1910.0,1
2675,390,480,1895.0,1
2676,133,224,1870.0,1
2677,133,224,7055.0,1
2678,261,352,1867.0,1
2679,389,352,1901.0,1
2680,5,96,1857.0,1
2681,261,353,7052.0,1
2682,650,610,1985.0,1
2683,133,225,1878.0,1
2684,390,481,7046.0,1
2685,261,224,1879.0,1
2686,133,96,7064.0,1
2687,519,610,1929.0,1
2688,519,610,7035.0,1
2689,389,480,1914.0,1
2690,389,481,7055.0,1
2691,5,96,1865.0,1
2692,5,96,7055.0,1
2693,133,224,1885.0,1
2694,261,481,7067.0,1
2695,261,353,1886.0,1
2696,132,224,7073.0,1
2697,650,353,2002.0,1
2698,261,352,7074.0,1
2699,518,610,1935.0,1
2700,390,480,7067.0,1
2701,5,96,1869.0,1
2702,518,610,7071.0,1
2703,261,353,1892.0,1
2704,518,610,7077.0,1
2705,389,480,1922.0,1
2706,261,352,7093.0,1
2707,518,609,1941.0,1
2708,519,610,7085.0,1
2709,133,224,1895.0,1
2710,133,224,7105.0,1
2711,262,353,1904.0,1
2712,389,481,7083.0,1
2713,5,96,1884.0,1
2714,518,610,7089.0,1
2715,133,224,1903.0,1
2716,5,96,7095.0,1
2717,389,480,1931.0,1
2718,519,690,1954.0,1
2719,5,96,7101.0,1
2720,650,609,2017.0,1
2721,261,352,7111.0,1
2722,650,480,2023.0,1
2723,518,691,7120.0,1
2724,261,352,1911.0,1
2725,389,480,1944.0,1
2726,390,352,7101.0,1
2727,5,96,1894.0,1
2728,519,691,7113.0,1
2729,261,352,1923.0,1
2730,5,96,7111.0,1
2731,133,224,1913.0,1
2732,133,224,7123.0,1
2733,519,610,1964.0,1
2734,261,352,1929.0,1
2735,389,480,7110.0,1
2736,519,610,1972.0,1
2737,133,224,1918.0,1
2738,5,96,7122.0,1
2739,390,610,1964.0,1
2740,5,96,1908.0,1
2741,133,224,7135.0,1
2742,133,353,1926.0,1
2743,389,480,7118.0,1
2744,261,352,1937.0,1
2745,518,610,7138.0,1
2746,261,481,1970.0,1
2747,519,610,1982.0,1
2748,133,224,1933.0,1
2749,5,96,1921.0,1
2750,261,352,7147.0,1
2751,261,352,1948.0,1
2752,648,352,7207.0,1
2753,261,352,1956.0,1
2754,5,96,7143.0,1
2755,519,690,2004.0,1
2756,389,610,7139.0,1
2757,133,96,1951.0,1
2758,519,480,1994.0,1
2759,5,96,1933.0,1
2760,389,480,1985.0,1
2761,519,610,7169.0,1
2762,261,353,1977.0,1
2763,261,224,7157.0,1
2764,5,96,1939.0,1
2765,389,610,7153.0,1
2766,389,480,1991.0,1
2767,133,224,1965.0,1
2768,133,224,7158.0,1
2769,261,352,1993.0,1
2770,519,610,2018.0,1
2771,5,96,7173.0,1
2772,133,224,1972.0,1
2773,133,224,7169.0,1
2774,5,96,1950.0,1
2775,261,352,7163.0,1
2776,133,224,1980.0,1
2777,390,481,2007.0,1
2778,517,609,7175.0,1
2779,261,353,2005.0,1
2780,389,480,7169.0,1
2781,5,96,1959.0,1
2782,5,96,7182.0,1
2783,133,224,1987.0,1
2784,390,610,7177.0,1
2785,261,481,2015.0,1
2786,133,224,1997.0,1
2787,260,352,7180.0,1
2788,389,481,2018.0,1
2789,133,224,7190.0,1
2790,389,610,2031.0,1
2791,5,96,7190.0,1
2792,5,224,1972.0,1
2793,519,609,7212.0,1
2794,261,481,2031.0,1
2795,261,352,7194.0,1
2796,520,610,2041.0,1
2797,133,224,2010.0,1
2798,389,481,2037.0,1
2799,5,96,7200.0,1
2800,5,96,1982.0,1
2801,389,96,7199.0,1
2802,133,224,2020.0,1
2803,389,480,7194.0,1
2804,261,353,2042.0,1
2805,133,224,7209.0,1
2806,519,480,2049.0,1
2807,518,224,2063.0,1
2808,519,610,2058.0,1
2809,650,610,7288.0,1
2810,5,96,1993.0,1
2811,5,96,7208.0,1
2812,133,96,2029.0,1
2813,133,224,7217.0,1
2814,518,610,2071.0,1
2815,389,480,2057.0,1
2816,133,224,2038.0,1
2817,390,610,7218.0,1
2818,261,352,2054.0,1
2819,5,96,2004.0,1
2820,519,689,7247.0,1
2821,389,481,2065.0,1
2822,261,352,2064.0,1
2823,261,352,7216.0,1
2824,5,96,2016.0,1
2825,389,224,2072.0,1
2826,133,224,7226.0,1
2827,133,224,2047.0,1
2828,5,96,7222.0,1
2829,518,610,2088.0,1
2830,389,352,2079.0,1
2831,261,352,7225.0,1
2832,5,96,2028.0,1
2833,389,480,7226.0,1
2834,519,690,2099.0,1
2835,519,689,7255.0,1
2836,390,610,2090.0,1
2837,519,690,2105.0,1
2838,5,96,7232.0,1
2839,5,96,2046.0,1
2840,133,224,7237.0,1
2841,133,224,2056.0,1
2842,261,352,2076.0,1
2843,390,481,2097.0,1
2844,388,481,7232.0,1
2845,262,352,2090.0,1
2846,261,352,7235.0,1
2847,133,224,2066.0,1
2848,5,97,7240.0,1
2849,5,96,2063.0,1
2850,133,224,7245.0,1
2851,261,352,2098.0,1
2852,261,352,7242.0,1
2853,389,481,2106.0,1
2854,518,609,2120.0,1
2855,5,96,7248.0,1
2856,262,352,2111.0,1
2857,387,353,7259.0,1
2858,389,691,2116.0,1
2859,518,610,7266.0,1
2860,133,224,2080.0,1
2861,519,610,7273.0,1
2862,5,96,2076.0,1
2863,389,480,7248.0,1
2864,650,610,2189.0,1
2865,133,352,7257.0,1
2866,133,224,2096.0,1
2867,5,96,7260.0,1
2868,389,481,2131.0,1
2869,519,610,7282.0,1
2870,261,352,2124.0,1
2871,389,610,7261.0,1
2872,5,96,2087.0,1
2873,133,224,7264.0,1
2874,261,352,2138.0,1
2875,519,610,7287.0,1
2876,5,96,2100.0,1
2877,133,224,2106.0,1
2878,519,610,7291.0,1
2879,519,480,2131.0,1
2880,262,352,7268.0,1
2881,261,353,2148.0,1
2882,519,610,2146.0,1
2883,389,481,2140.0,1
2884,390,610,7277.0,1
2885,133,96,2126.0,1
2886,5,96,7272.0,1
2887,133,224,2143.0,1
2888,519,690,2156.0,1
2889,519,689,7308.0,1
2890,5,96,2119.0,1
2891,133,224,7273.0,1
2892,518,610,2162.0,1
2893,518,689,2182.0,1
2894,5,96,2129.0,1
2895,261,224,7278.0,1
2896,389,352,2165.0,1
2897,519,610,7303.0,1
2898,133,224,2159.0,1
2899,261,353,2163.0,1
2900,389,610,7285.0,1
2901,519,610,2174.0,1
2902,261,352,7295.0,1
2903,390,610,2175.0,1
2904,133,96,2168.0,1
2905,261,352,2173.0,1
2906,5,96,7289.0,1
2907,519,610,2193.0,1
2908,133,224,7280.0,1
2909,389,352,2185.0,1
2910,519,610,7319.0,1
2911,5,96,2153.0,1
2912,388,481,7294.0,1
2913,519,690,2200.0,1
2914,261,352,7306.0,1
2915,650,610,2256.0,1
2916,133,224,7289.0,1
2917,519,690,2212.0,1
2918,261,352,7313.0,1
2919,389,610,2192.0,1
2920,261,481,2187.0,1
2921,388,480,7310.0,1
2922,5,96,2174.0,1
2923,133,224,2182.0,1
2924,389,480,2200.0,1
2925,261,352,7323.0,1
2926,261,352,2199.0,1
2927,518,610,7336.0,1
2928,650,481,2271.0,1
2929,5,96,2181.0,1
2930,133,224,7299.0,1
2931,133,224,2193.0,1
2932,5,96,7296.0,1
2933,389,481,2208.0,1
2934,133,224,7305.0,1
2935,519,609,2222.0,1
2936,261,352,7330.0,1
2937,261,352,2209.0,1
2938,389,481,7335.0,1
2939,389,609,2217.0,1
2940,518,610,7345.0,1
2941,133,224,2206.0,1
2942,5,96,2191.0,1
2943,5,96,2198.0,1
2944,5,96,7307.0,1
2945,389,609,2224.0,1
2946,133,224,7316.0,1
2947,261,224,2214.0,1
2948,262,352,7342.0,1
2949,133,352,2217.0,1
2950,5,96,2204.0,1
2951,387,610,7339.0,1
2952,519,609,2234.0,1
2953,518,610,7360.0,1
2954,389,481,2236.0,1
2955,5,225,2217.0,1
2956,133,224,2227.0,1
2957,261,224,2231.0,1
2958,133,224,7325.0,1
2959,519,480,2242.0,1
2960,389,480,7356.0,1
2961,389,480,2249.0,1
2962,133,96,2235.0,1
2963,518,610,7368.0,1
2964,519,610,2250.0,1
2965,261,352,7351.0,1
2966,261,352,2241.0,1
2967,5,96,2234.0,1
2968,389,480,7369.0,1
2969,389,481,2261.0,1
2970,519,610,7375.0,1
2971,519,610,2266.0,1
2972,133,224,7339.0,1
2973,518,609,2260.0,1
2974,133,96,2250.0,1
2975,389,480,7378.0,1
2976,261,353,2249.0,1
2977,5,224,2241.0,1
2978,519,610,7383.0,1
2979,389,480,2268.0,1
2980,262,352,2262.0,1
2981,133,224,7347.0,1
2982,389,610,2280.0,1
2983,261,352,7382.0,1
2984,133,352,2257.0,1
2985,261,224,2267.0,1
2986,519,610,2282.0,1
2987,650,610,7469.0,1
2988,5,96,2252.0,1
2989,5,96,7335.0,1
2990,133,224,2266.0,1
2991,389,353,2291.0,1
2992,261,224,7389.0,1
2993,519,610,2294.0,1
2994,261,352,2276.0,1
2995,519,610,7399.0,1
2996,261,224,2284.0,1
2997,390,480,7393.0,1
2998,518,480,2311.0,1
2999,261,352,7398.0,1
3000,133,224,2272.0,1
3001,389,610,2301.0,1
3002,261,353,2297.0,1
3003,650,610,7486.0,1
3004,133,224,2283.0,1
3005,261,224,7361.0,1
3006,389,352,2305.0,1
3007,261,610,2305.0,1
3008,5,96,7352.0,1
3009,5,96,2265.0,1
3010,519,609,2325.0,1
3011,390,481,7409.0,1
3012,133,224,2299.0,1
3013,390,353,7402.0,1
3014,261,352,2316.0,1
3015,389,480,2311.0,1
3016,518,610,2333.0,1
3017,5,96,7361.0,1
3018,390,610,2319.0,1
3019,133,224,7368.0,1
3020,261,353,2328.0,1
3021,261,352,7410.0,1
3022,133,96,2305.0,1
3023,519,610,7417.0,1
3024,5,96,2273.0,1
3025,518,610,2344.0,1
3026,389,480,2328.0,1
3027,518,610,7422.0,1
3028,261,480,2335.0,1
3029,133,96,2310.0,1
3030,389,352,2334.0,1
3031,133,224,7380.0,1
3032,133,224,2315.0,1
3033,261,352,7418.0,1
3034,389,480,2343.0,1
3035,5,96,7373.0,1
3036,5,96,2280.0,1
3037,261,353,7422.0,1
3038,518,609,2353.0,1
3039,389,352,7435.0,1
3040,389,480,2351.0,1
3041,519,609,2361.0,1
3042,519,610,7436.0,1
3043,389,481,2358.0,1
3044,133,224,2327.0,1
3045,5,96,7383.0,1
3046,518,610,2370.0,1
3047,389,481,2368.0,1
3048,133,224,7389.0,1
3049,261,352,2365.0,1
3050,519,610,7441.0,1
3051,133,224,2339.0,1
3052,5,96,2285.0,1
3053,518,610,2376.0,1
3054,262,353,7444.0,1
3055,389,480,2377.0,1
3056,133,224,7397.0,1
3057,133,224,2345.0,1
3058,519,610,7449.0,1
3059,519,610,2383.0,1
3060,261,352,2379.0,1
3061,650,481,2448.0,1
3062,388,610,7446.0,1
3063,5,224,2293.0,1
3064,5,96,7391.0,1
3065,518,610,2387.0,1
3066,650,481,7535.0,1
3067,261,352,2387.0,1
3068,261,224,2353.0,1
3069,389,481,2391.0,1
3070,518,610,7453.0,1
3071,261,352,2396.0,1
3072,5,96,7399.0,1
3073,5,96,2305.0,1
3074,133,224,7421.0,1
3075,261,353,2400.0,1
3076,261,352,7454.0,1
3077,389,480,2401.0,1
3078,390,481,7458.0,1
3079,5,96,2314.0,1
3080,650,480,7541.0,1
3081,133,224,2362.0,1
3082,519,691,7460.0,1
3083,518,610,2406.0,1
3084,261,353,2404.0,1
3085,133,224,2366.0,1
3086,389,480,2412.0,1
3087,5,96,7410.0,1
3088,518,609,2415.0,1
3089,133,224,7427.0,1
3090,389,480,2418.0,1
3091,390,480,7464.0,1
3092,5,96,2321.0,1
3093,650,610,7554.0,1
3094,133,224,2375.0,1
3095,261,352,7463.0,1
3096,650,480,2495.0,1
